Número d'expedient,Codi districte,Nom districte,NK barri,Nom barri,Codi carrer,Nom carrer,Num postal caption,Descripció dia setmana,Dia de setmana,Descripció tipus dia,NK Any,Mes de any,Nom mes,Dia de mes,Hora de dia,Descripció torn,Descripció causa vianant,Número de morts,Número de lesionats lleus,Número de lesionats greus,Número de víctimes,Número de vehicles implicats,Coordenada UTM (Y),Coordenada UTM (X)
2013S004117,10,Sant Martí,104-10-69,Diagonal Mar i el Front Marítim del Poblenou,322608,Selva de Mar,0009 0009,Dimecres,3,Laboral,2013,6,Juny,5,22,Nit,Desconegut,0,1,0,1,1,"4584093,03","434213,24"
2013S001265,1,Ciutat Vella,11-1-1,el Raval,198804,Paral·lel,0062 0062,Dimarts,2,Laboral,2013,2,Febrer,19,08,Matí,Desconegut,0,2,0,2,2,"4580736,86","430558,19"
2013S004449,1,Ciutat Vella,11-1-1,el Raval,198804,Paral·lel,0076 0080,Dimarts,2,Laboral,2013,6,Juny,18,10,Matí,Desconegut,0,1,0,1,1,"4580738,22","430450,57"
2013S007841,1,Ciutat Vella,11-1-1,el Raval,269200,Portal de Santa Madrona,0046 0046,Dilluns,1,Laboral,2013,11,Novembre,4,09,Matí,Desconegut,0,1,0,1,1,"4580720,47","430876,61"
2013S001374,1,Ciutat Vella,11-1-1,el Raval,701349,Drassanes,0001 0001,Divendres,5,Laboral,2013,2,Febrer,22,09,Matí,Desconegut,0,1,0,1,2,"4580688,12","431120,36"
2013S006254,1,Ciutat Vella,11-1-1,el Raval,34308,Rambla,0039 0039,Dimecres,3,Laboral,2013,9,Setembre,4,14,Tarda,Altres,0,1,0,1,1,"4581191,38","430985,07"
2013S004624,1,Ciutat Vella,11-1-1,el Raval,701367,Raval,0035X0035X,Dimarts,2,Laboral,2013,6,Juny,25,20,Tarda,Altres,0,1,0,1,1,"4581104,02","430603,40"
2013S001440,10,Sant Martí,105-10-67,la Vila Olímpica del Poblenou,197302,Marina,0002 0002,Dilluns,1,Laboral,2013,2,Febrer,25,05,Nit,Transitar a peu per la calçada,0,0,1,1,1,"4582007,92","432945,17"
2013S000414,10,Sant Martí,105-10-67,la Vila Olímpica del Poblenou,701266,Litoral (Llobregat),000840000,Divendres,5,Laboral,2013,1,Gener,18,18,Tarda,Desconegut,0,3,0,3,3,"4582352,36","433021,10"
2013S005516,10,Sant Martí,105-10-67,la Vila Olímpica del Poblenou,700662,Salvador Espriu,0083 0083,Dilluns,1,Laboral,2013,7,Juliol,29,02,Nit,Desconegut,0,1,0,1,1,"4582565,55","433169,18"
2013S004314,1,Ciutat Vella,11-1-1,el Raval,198804,Paral·lel,0032 0034,Dijous,4,Laboral,2013,6,Juny,13,15,Tarda,Desconegut,0,1,0,1,2,"4580712,23","430857,35"
2013S008603,1,Ciutat Vella,11-1-1,el Raval,198804,Paral·lel,0036 0036,Divendres,5,Laboral,2013,11,Novembre,29,20,Tarda,Desconegut,0,1,0,1,2,"4580711,03","430841,10"
2013S006970,1,Ciutat Vella,11-1-1,el Raval,140203,Drassanes,0010 0012,Dimecres,3,Laboral,2013,10,Octubre,2,11,Matí,Desconegut,0,0,0,0,1,"4580899,04","430950,20"
2013S001813,1,Ciutat Vella,11-1-1,el Raval,140203,Drassanes,0013X0013X,Dissabte,6,Laboral,2013,3,Març,9,20,Tarda,Desconegut,0,1,0,1,1,"4580870,01","430914,11"
2013S007302,10,Sant Martí,105-10-67,la Vila Olímpica del Poblenou,132908,Ramon Trias Fargas,0014 0014,Dilluns,1,Laboral,2013,10,Octubre,14,16,Tarda,Desobeir el senyal del semàfor,0,1,0,1,1,"4582084,63","432662,17"
2013S003259,10,Sant Martí,105-10-67,la Vila Olímpica del Poblenou,132908,Ramon Trias Fargas,0019 0019,Diumenge,7,Laboral,2013,5,Maig,5,12,Matí,Desconegut,0,1,0,1,2,"4582178,52","432534,93"
2013S006470,10,Sant Martí,105-10-67,la Vila Olímpica del Poblenou,367504,Doctor Trueta,0022 0022,Divendres,5,Laboral,2013,9,Setembre,13,07,Matí,Desconegut,0,3,0,3,2,"4582451,96","432548,62"
2013S003901,1,Ciutat Vella,12-1-2,el Barri Gòtic,106205,Duc de Medinaceli,0004 0004,Dijous,4,Laboral,2013,5,Maig,30,11,Matí,Desconegut,0,0,0,0,2,"4581094,08","431377,12"
2013S004980,1,Ciutat Vella,12-1-2,el Barri Gòtic,74404,Catalunya,0021 0022,Dimarts,2,Laboral,2013,7,Juliol,9,10,Matí,Desconegut,0,2,0,2,2,"4581930,27","430664,44"
2013S005332,1,Ciutat Vella,12-1-2,el Barri Gòtic,246204,Parc,0001B0001B,Diumenge,7,Laboral,2013,7,Juliol,21,21,Tarda,Desconegut,0,0,0,0,1,"4580990,12","431285,22"
2013S000408,1,Ciutat Vella,12-1-2,el Barri Gòtic,269108,Portal de la Pau,0003 0003,Divendres,5,Laboral,2013,1,Gener,18,15,Tarda,Desconegut,0,2,0,2,1,"4580917,10","431197,48"
2013S009378,1,Ciutat Vella,12-1-2,el Barri Gòtic,269108,Portal de la Pau,0005 0005,Dijous,4,Laboral,2013,12,Desembre,26,19,Tarda,Desconegut,0,1,0,1,1,"4580887,55","431246,11"
2013S008752,1,Ciutat Vella,12-1-2,el Barri Gòtic,269108,Portal de la Pau,0005 0005,Dimecres,3,Laboral,2013,12,Desembre,4,17,Tarda,Desconegut,0,1,0,1,2,"4580887,55","431246,11"
2013S004833,1,Ciutat Vella,12-1-2,el Barri Gòtic,269108,Portal de la Pau,0006 0006,Dimecres,3,Laboral,2013,7,Juliol,3,18,Tarda,Desconegut,0,2,0,2,2,"4580814,34","431338,17"
2013S006843,1,Ciutat Vella,12-1-2,el Barri Gòtic,269108,Portal de la Pau,9998 9998,Divendres,5,Laboral,2013,9,Setembre,27,12,Matí,Desconegut,0,3,0,3,2,"4580793,18","431243,02"
2013S004828,1,Ciutat Vella,12-1-2,el Barri Gòtic,177101,Laietana,0023 0023,Dimecres,3,Laboral,2013,7,Juliol,3,14,Tarda,Desconegut,0,1,0,1,2,"4581684,84","431338,71"
2013S006461,1,Ciutat Vella,12-1-2,el Barri Gòtic,82901,Colom,0004 0004,Dijous,4,Laboral,2013,9,Setembre,12,19,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4581351,17","431541,70"
2013S001770,1,Ciutat Vella,12-1-2,el Barri Gòtic,16102,Àngel J. Baixeras,0009 0009,Divendres,5,Laboral,2013,3,Març,8,14,Tarda,Desconegut,0,2,0,2,2,"4581512,42","431497,09"
2013S009462,1,Ciutat Vella,11-1-1,el Raval,349207,Universitat,0008 0008,Dimarts,2,Laboral,2013,12,Desembre,31,14,Tarda,Altres,0,1,0,1,1,"4581904,81","430157,09"
2013S006724,1,Ciutat Vella,11-1-1,el Raval,34308,Rambla,0101 0101,Diumenge,7,Laboral,2013,9,Setembre,22,20,Tarda,Desconegut,0,2,0,2,2,"4581569,77","430741,56"
2013S005509,1,Ciutat Vella,12-1-2,el Barri Gòtic,177101,Laietana,0033 0033,Diumenge,7,Laboral,2013,7,Juliol,28,18,Tarda,Desconegut,0,3,0,3,2,"4581831,77","431195,74"
2013S008470,1,Ciutat Vella,13-1-3,la Barceloneta,224904,Joan Borbó Comte Barcelona,0040 0040,Dimarts,2,Laboral,2013,11,Novembre,26,10,Matí,Desconegut,0,1,0,1,2,"4581064,40","432129,08"
2013S003763,1,Ciutat Vella,13-1-3,la Barceloneta,307808,Sant Miquel,0038 0038,Dissabte,6,Laboral,2013,5,Maig,25,15,Tarda,Desconegut,0,2,2,4,1,"4581210,98","432131,06"
2013S004714,1,Ciutat Vella,14-1-4,"Sant Pere, Santa Caterina i la Ribera",198203,Marquès de l'Argentera,0001 0001,Divendres,5,Laboral,2013,6,Juny,21,13,Matí,Desconegut,0,1,0,1,2,"4581632,41","431743,22"
2013S005630,1,Ciutat Vella,14-1-4,"Sant Pere, Santa Caterina i la Ribera",198203,Marquès de l'Argentera,0023 0023,Dijous,4,Laboral,2013,8,Agost,1,15,Tarda,Desconegut,0,1,0,1,2,"4581843,82","431877,48"
2013S006040,1,Ciutat Vella,14-1-4,"Sant Pere, Santa Caterina i la Ribera",240707,Palau,9998 9998,Dijous,4,Laboral,2013,8,Agost,22,20,Tarda,Desconegut,0,3,0,3,2,"4581606,38","431686,66"
2013S006343,1,Ciutat Vella,14-1-4,"Sant Pere, Santa Caterina i la Ribera",248050,Pau Vila,0012 0012,Diumenge,7,Laboral,2013,9,Setembre,8,10,Matí,Desconegut,0,1,0,1,2,"4581550,58","431884,42"
2013S005870,1,Ciutat Vella,13-1-3,la Barceloneta,248050,Pau Vila,0001U0001U,Dimarts,2,Laboral,2013,8,Agost,13,13,Matí,Desconegut,0,1,0,1,1,"4581484,42","431962,11"
2013S004115,1,Ciutat Vella,12-1-2,el Barri Gòtic,177101,Laietana,0035 0035,Dimecres,3,Laboral,2013,6,Juny,5,19,Tarda,Desconegut,0,1,0,1,1,"4581899,12","431129,39"
2013S006187,1,Ciutat Vella,13-1-3,la Barceloneta,700654,Litoral,0002 0010,Diumenge,7,Laboral,2013,9,Setembre,1,17,Tarda,Desconegut,0,1,0,1,1,"4581923,78","432673,03"
2013S004170,1,Ciutat Vella,13-1-3,la Barceloneta,700654,Litoral,0002 0010,Divendres,5,Laboral,2013,6,Juny,7,16,Tarda,Desconegut,0,1,0,1,3,"4581923,78","432673,03"
2013S003000,1,Ciutat Vella,13-1-3,la Barceloneta,701266,Litoral (Llobregat),001000000,Dijous,4,Laboral,2013,4,Abril,25,16,Tarda,Desconegut,0,1,0,1,2,"4581393,15","431760,97"
2013S007186,1,Ciutat Vella,12-1-2,el Barri Gòtic,313006,Santa Anna,0001 0001,Dijous,4,Laboral,2013,10,Octubre,10,11,Matí,Desconegut,0,1,0,1,1,"4581812,10","430683,12"
2013S002552,1,Ciutat Vella,12-1-2,el Barri Gòtic,74404,Catalunya,0016B0016B,Dimarts,2,Laboral,2013,4,Abril,9,19,Tarda,Desconegut,0,2,0,2,2,"4582043,91","430746,31"
2013S002510,2,Eixample,21-2-10,Sant Antoni,169409,Corts Catalanes,0408 0408,Dilluns,1,Laboral,2013,4,Abril,8,11,Matí,Desconegut,0,1,0,1,2,"4580924,11","429076,79"
2013S001329,1,Ciutat Vella,14-1-4,"Sant Pere, Santa Caterina i la Ribera",12407,Sant Pere Més Alt,0031 0033,Dijous,4,Laboral,2013,2,Febrer,21,08,Matí,Altres,0,1,0,1,1,"4582204,92","431156,75"
2013S009252,2,Eixample,21-2-10,Sant Antoni,198804,Paral·lel,0182 0182,Divendres,5,Laboral,2013,12,Desembre,20,16,Tarda,Desconegut,0,1,0,1,2,"4580754,03","429238,61"
2013S006070,2,Eixample,21-2-10,Sant Antoni,323203,Sepúlveda,0006 0008,Dissabte,6,Laboral,2013,8,Agost,24,11,Matí,Desconegut,0,0,0,0,9,"4580826,73","429163,01"
2013S007135,2,Eixample,21-2-10,Sant Antoni,362001,Vilamarí,0001 0003,Dimarts,2,Laboral,2013,10,Octubre,8,15,Tarda,Desconegut,0,2,0,2,2,"4580760,46","429242,81"
2013S005966,1,Ciutat Vella,14-1-4,"Sant Pere, Santa Caterina i la Ribera",275100,Ramon Mas,0001 0001,Dilluns,1,Laboral,2013,8,Agost,19,11,Matí,Desconegut,0,1,0,1,2,"4582110,85","431000,78"
2013S003033,2,Eixample,21-2-10,Sant Antoni,169409,Corts Catalanes,0444 0446,Divendres,5,Laboral,2013,4,Abril,26,15,Tarda,Desconegut,0,2,0,2,1,"4581107,09","429260,32"
2013S000155,1,Ciutat Vella,14-1-4,"Sant Pere, Santa Caterina i la Ribera",342900,Trafalgar,0008 0008,Dimarts,2,Laboral,2013,1,Gener,8,13,Matí,Desconegut,0,1,0,1,2,"4582253,51","431009,47"
2013S006541,1,Ciutat Vella,14-1-4,"Sant Pere, Santa Caterina i la Ribera",271100,Pujades,0001B0001B,Dilluns,1,Laboral,2013,9,Setembre,16,14,Tarda,Desconegut,0,1,0,1,2,"4582172,19","431625,90"
2013S004716,1,Ciutat Vella,14-1-4,"Sant Pere, Santa Caterina i la Ribera",271100,Pujades,0001B0001B,Divendres,5,Laboral,2013,6,Juny,28,18,Tarda,Desconegut,0,2,0,2,2,"4582172,19","431625,90"
2013S005447,1,Ciutat Vella,14-1-4,"Sant Pere, Santa Caterina i la Ribera",56300,Canvis Vells,0010 0010,Divendres,5,Laboral,2013,7,Juliol,26,11,Matí,Desconegut,0,0,0,0,1,"4581575,06","431638,82"
2013S009357,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes,0499 0499,Dimecres,3,Laboral,2013,12,Desembre,25,01,Nit,Desconegut,0,2,0,2,2,"4581414,76","429500,72"
2013S002540,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,87009,Comte Borrell,0197 0197,Dimarts,2,Laboral,2013,4,Abril,9,12,Matí,Desconegut,0,1,0,1,3,"4581832,06","429139,16"
2013S002629,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,287201,Roma,0029 0029,Divendres,5,Laboral,2013,4,Abril,12,10,Matí,Desconegut,0,1,0,1,2,"4581498,17","428573,26"
2013S004451,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,350308,València,0020 0020,Dimarts,2,Laboral,2013,6,Juny,18,11,Matí,Desconegut,0,1,0,1,2,"4581230,60","428581,29"
2013S009194,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes,0443 0443,Dijous,4,Laboral,2013,12,Desembre,19,14,Tarda,Desconegut,0,3,0,3,4,"4581141,55","429221,29"
2013S007818,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,110803,Entença,0108 0108,Dissabte,6,Laboral,2013,11,Novembre,2,07,Matí,Desconegut,0,2,0,2,2,"4581339,10","428902,24"
2013S001442,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,110803,Entença,0208 0210,Dilluns,1,Laboral,2013,2,Febrer,25,11,Matí,Desconegut,0,1,0,1,1,"4581889,39","428364,04"
2013S004686,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,18505,Aragó,0041 0041,Dijous,4,Laboral,2013,6,Juny,27,22,Nit,Desconegut,0,1,0,1,2,"4581281,59","428792,63"
2013S006586,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,87009,Comte Borrell,0184A0184A,Dimecres,3,Laboral,2013,9,Setembre,18,10,Matí,Desconegut,0,1,0,1,2,"4581814,26","429184,13"
2013S007371,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell,0149 0151,Dijous,4,Laboral,2013,10,Octubre,17,13,Matí,Desconegut,0,1,0,1,2,"4582070,66","429084,06"
2013S005190,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,162002,Josep Tarradellas,0002 0006,Dimecres,3,Laboral,2013,7,Juliol,17,04,Nit,Desconegut,0,1,0,1,2,"4581428,50","428312,46"
2013S007113,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,18505,Aragó,0099 0099,Dilluns,1,Laboral,2013,10,Octubre,7,15,Tarda,Desconegut,0,2,0,2,2,"4581526,38","429041,86"
2013S007852,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,191204,Mallorca,0061 0063,Dilluns,1,Laboral,2013,11,Novembre,4,11,Matí,Desconegut,0,1,0,1,2,"4581779,58","428918,74"
2013S003972,2,Eixample,21-2-10,Sant Antoni,198804,Paral·lel,0124 0124,Dissabte,6,Laboral,2013,6,Juny,1,12,Matí,Desconegut,0,1,0,1,2,"4580745,12","429931,55"
2013S005988,2,Eixample,21-2-10,Sant Antoni,169409,Corts Catalanes,0484 0484,Dimarts,2,Laboral,2013,8,Agost,20,14,Tarda,Desconegut,0,1,0,1,2,"4581297,75","429458,60"
2013S006664,2,Eixample,21-2-10,Sant Antoni,361406,Viladomat,0021 0021,Divendres,5,Laboral,2013,9,Setembre,20,14,Tarda,Desconegut,0,1,0,1,2,"4580821,09","429936,03"
2013S007093,2,Eixample,21-2-10,Sant Antoni,87009,Comte Borrell,0039 0039,Diumenge,7,Laboral,2013,10,Octubre,6,22,Nit,Desconegut,0,1,0,1,2,"4580913,99","430029,91"
2013S001801,2,Eixample,21-2-10,Sant Antoni,246000,Parlament,0024 0024,Dissabte,6,Laboral,2013,3,Març,9,17,Tarda,Desconegut,0,1,0,1,1,"4580857,96","429957,89"
2013S007436,2,Eixample,21-2-10,Sant Antoni,285807,Rocafort,0070 0070,Dissabte,6,Laboral,2013,10,Octubre,19,12,Matí,Desconegut,0,1,0,1,3,"4581123,77","429299,76"
2013S004887,2,Eixample,21-2-10,Sant Antoni,349706,Comte d'Urgell,0012S0012S,Divendres,5,Laboral,2013,7,Juliol,5,12,Matí,Desconegut,0,1,0,1,3,"4581221,07","429931,25"
2013S003496,2,Eixample,21-2-10,Sant Antoni,349706,Comte d'Urgell,0051 0051B,Dimecres,3,Laboral,2013,5,Maig,15,09,Matí,Desconegut,0,1,0,1,2,"4581451,55","429690,42"
2013S007270,2,Eixample,21-2-10,Sant Antoni,349706,Comte d'Urgell,0057 0057,Diumenge,7,Laboral,2013,10,Octubre,13,03,Nit,Desconegut,0,2,0,2,2,"4581479,55","429662,76"
2013S004578,2,Eixample,21-2-10,Sant Antoni,127704,Floridablanca,0077 0077,Dissabte,6,Laboral,2013,6,Juny,22,20,Tarda,Desconegut,0,0,0,0,3,"4581176,38","429681,41"
2013S007140,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,268003,Provença,0065 0065,Dimarts,2,Laboral,2013,10,Octubre,8,17,Tarda,Desconegut,0,1,0,1,2,"4581849,73","428799,03"
2013S004256,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,268003,Provença,0081 0083,Dimarts,2,Laboral,2013,6,Juny,11,18,Tarda,Desconegut,0,1,0,1,2,"4581905,80","428855,81"
2013S007851,2,Eixample,21-2-10,Sant Antoni,198804,Paral·lel,0134B0134B,Dilluns,1,Laboral,2013,11,Novembre,4,11,Matí,Desconegut,0,1,0,1,2,"4580746,80","429795,62"
2013S009371,2,Eixample,21-2-10,Sant Antoni,70607,Casanova,0033 0033,Dimecres,3,Laboral,2013,12,Desembre,25,23,Nit,Desconegut,0,1,0,1,1,"4581667,59","429860,43"
2013S005652,2,Eixample,21-2-10,Sant Antoni,361406,Viladomat,0060B0060B,Divendres,5,Laboral,2013,8,Agost,2,10,Matí,Desobeir el senyal del semàfor,0,1,0,1,1,"4581025,96","429769,64"
2013S000690,2,Eixample,21-2-10,Sant Antoni,308709,Sant Pau,0059 0059,Dilluns,1,Laboral,2013,1,Gener,28,21,Tarda,Desconegut,0,1,0,1,1,"4581002,06","430128,22"
2013S004802,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,245802,París,0063 0063,Dimarts,2,Laboral,2013,7,Juliol,2,13,Matí,Desconegut,0,1,0,1,2,"4582136,72","428518,25"
2013S000972,2,Eixample,21-2-10,Sant Antoni,323203,Sepúlveda,0165B0165B,Divendres,5,Laboral,2013,2,Febrer,8,10,Matí,Desconegut,0,1,0,1,2,"4581626,47","429947,11"
2013S002003,2,Eixample,21-2-10,Sant Antoni,349207,Universitat,0001 0001,Diumenge,7,Laboral,2013,3,Març,17,08,Matí,Desconegut,0,1,0,1,2,"4581861,80","430043,89"
2013S009463,2,Eixample,24-2-7,la Dreta de l'Eixample,144601,Diagonal,0390 0390,Dimarts,2,Laboral,2013,12,Desembre,31,16,Tarda,Desconegut,0,1,0,1,2,"4583379,37","430469,69"
2013S008736,2,Eixample,24-2-7,la Dreta de l'Eixample,191204,Mallorca,0334 0334,Dimecres,3,Laboral,2013,12,Desembre,4,13,Matí,Desconegut,0,1,0,1,2,"4583339,69","430539,79"
2013S000237,2,Eixample,24-2-7,la Dreta de l'Eixample,350308,València,0327 0327,Divendres,5,Laboral,2013,1,Gener,11,08,Matí,Desconegut,0,3,0,3,7,"4583165,46","430522,43"
2013S005009,2,Eixample,24-2-7,la Dreta de l'Eixample,350308,València,0343 0343,Dimecres,3,Laboral,2013,7,Juliol,10,11,Matí,Desconegut,0,1,0,1,3,"4583252,88","430612,26"
2013S004648,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,70607,Casanova,0189 0189,Dimecres,3,Laboral,2013,6,Juny,26,18,Tarda,Desconegut,0,1,0,1,1,"4582688,10","428863,10"
2013S007336,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,55807,Francesc Macià,0010 0011,Dimarts,2,Laboral,2013,10,Octubre,15,21,Tarda,Desconegut,0,1,0,1,2,"4582689,57","428537,57"
2013S007346,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,245802,París,0117 0119,Dimecres,3,Laboral,2013,10,Octubre,16,10,Matí,Desconegut,0,1,0,1,2,"4582422,92","428809,58"
2013S005535,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,245802,París,0129 0129,Dilluns,1,Laboral,2013,7,Juliol,29,18,Tarda,Desconegut,0,1,0,1,2,"4582460,33","428847,95"
2013S001164,2,Eixample,24-2-7,la Dreta de l'Eixample,350308,València,0293 0295,Dijous,4,Laboral,2013,2,Febrer,14,21,Tarda,Desconegut,0,3,0,3,3,"4583005,50","430359,63"
2013S002867,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,349706,Comte d'Urgell,0212 0212,Dissabte,6,Laboral,2013,4,Abril,20,20,Tarda,Desconegut,0,2,0,2,2,"4582246,58","428955,90"
2013S006789,2,Eixample,24-2-7,la Dreta de l'Eixample,49509,Bruc,0152 0152,Dimecres,3,Laboral,2013,9,Setembre,25,20,Tarda,Desconegut,0,1,0,1,2,"4583289,08","430173,66"
2013S004827,2,Eixample,24-2-7,la Dreta de l'Eixample,144601,Diagonal,0410 0412,Dimecres,3,Laboral,2013,7,Juliol,3,13,Matí,Desconegut,0,1,0,1,2,"4583293,93","430205,88"
2013S006013,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,70607,Casanova,0184 0196,Dimecres,3,Laboral,2013,8,Agost,21,19,Tarda,Desconegut,0,1,0,1,2,"4582573,45","429009,90"
2013S007766,2,Eixample,24-2-7,la Dreta de l'Eixample,268003,Provença,0309 0315,Dijous,4,Laboral,2013,10,Octubre,31,10,Matí,Desconegut,0,1,0,1,2,"4583354,10","430330,51"
2013S004071,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,363809,Villarroel,0148 0148,Dimarts,2,Laboral,2013,6,Juny,4,19,Tarda,Desconegut,0,1,0,1,2,"4582091,81","429288,34"
2013S003138,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,223606,Muntaner,0181 0181,Dimarts,2,Laboral,2013,4,Abril,30,19,Tarda,Desconegut,0,1,0,1,1,"4582641,02","429095,49"
2013S000997,2,Eixample,24-2-7,la Dreta de l'Eixample,289105,Rosselló,0294B0294B,Divendres,5,Laboral,2013,2,Febrer,8,21,Tarda,Desconegut,0,1,0,1,2,"4583485,97","430315,72"
2013S006568,2,Eixample,24-2-7,la Dreta de l'Eixample,18505,Aragó,0375 0375,Dimarts,2,Laboral,2013,9,Setembre,17,18,Tarda,Desconegut,0,1,0,1,2,"4583343,05","430886,59"
2013S005662,2,Eixample,24-2-7,la Dreta de l'Eixample,144601,Diagonal,0313 0315,Divendres,5,Laboral,2013,8,Agost,2,14,Tarda,Desconegut,0,2,0,2,1,"4583417,65","430755,12"
2013S008499,2,Eixample,24-2-7,la Dreta de l'Eixample,144601,Diagonal,0325 0325,Dimarts,2,Laboral,2013,11,Novembre,26,22,Nit,Desobeir el senyal del semàfor,0,2,0,2,1,"4583390,49","430672,16"
2013S006952,2,Eixample,24-2-7,la Dreta de l'Eixample,144601,Diagonal,0325 0325,Dimarts,2,Laboral,2013,10,Octubre,1,17,Tarda,Desobeir el senyal del semàfor,0,3,0,3,1,"4583390,49","430672,16"
2013S004851,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,191204,Mallorca,0131 0131,Dijous,4,Laboral,2013,7,Juliol,4,11,Matí,Desconegut,0,1,0,1,2,"4582094,50","429238,50"
2013S000616,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,144601,Diagonal,0441 0441,Divendres,5,Laboral,2013,1,Gener,25,11,Matí,Desconegut,0,1,0,1,2,"4582819,95","428908,41"
2013S001870,2,Eixample,24-2-7,la Dreta de l'Eixample,144601,Diagonal,0356 0356,Dimarts,2,Laboral,2013,3,Març,12,13,Matí,Desconegut,0,1,0,1,2,"4583484,87","430795,77"
2013S008658,2,Eixample,24-2-7,la Dreta de l'Eixample,305100,Sant Joan,0094 0094,Dilluns,1,Laboral,2013,12,Desembre,2,09,Matí,Desconegut,0,1,0,1,1,"4583354,58","430691,46"
2013S007940,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,223606,Muntaner,0105 0105,Dijous,4,Laboral,2013,11,Novembre,7,06,Matí,Desconegut,0,1,0,1,2,"4582300,58","429428,80"
2013S002315,2,Eixample,24-2-7,la Dreta de l'Eixample,268003,Provença,0370 0370,Dissabte,6,Laboral,2013,3,Març,30,18,Tarda,Desconegut,0,1,0,1,2,"4583524,35","430539,84"
2013S005948,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,349706,Comte d'Urgell,0182 0182,Diumenge,7,Laboral,2013,8,Agost,18,03,Nit,Desconegut,0,0,0,0,2,"4582095,95","429103,88"
2013S007645,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,32700,Balmes,0131 0131,Diumenge,7,Laboral,2013,10,Octubre,27,00,Nit,Desconegut,0,2,0,2,2,"4582773,36","429528,21"
2013S003861,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,32700,Balmes,0141 0141,Dimecres,3,Laboral,2013,5,Maig,29,11,Matí,Desconegut,0,1,0,1,2,"4582809,56","429493,14"
2013S000220,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,18505,Aragó,0149 0149,Dijous,4,Laboral,2013,1,Gener,10,19,Tarda,Desconegut,0,1,0,1,2,"4581846,14","429368,18"
2013S009253,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,89004,Consell de Cent,0253 0253,Divendres,5,Laboral,2013,12,Desembre,20,17,Tarda,Desconegut,0,1,0,1,1,"4582030,33","429747,12"
2013S006284,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,89004,Consell de Cent,0207 0207,Dijous,4,Laboral,2013,9,Setembre,5,13,Matí,Desconegut,0,4,0,4,2,"4581797,47","429508,94"
2013S002485,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,100800,Diputació,0207 0207,Dissabte,6,Laboral,2013,4,Abril,6,21,Tarda,Desconegut,0,2,0,2,1,"4581988,37","429895,62"
2013S003104,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,100800,Diputació,0207 0207,Dilluns,1,Laboral,2013,4,Abril,29,18,Tarda,Desconegut,0,1,0,1,2,"4581988,37","429895,62"
2013S002190,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes,0581 0581,Dissabte,6,Laboral,2013,3,Març,23,21,Tarda,Desconegut,0,1,0,1,2,"4581884,02","429980,23"
2013S004381,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,23403,Aribau,0089 0089,Diumenge,7,Laboral,2013,6,Juny,16,00,Nit,Desconegut,0,1,0,1,2,"4582357,28","429560,26"
2013S006137,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,18505,Aragó,0192 0192,Dijous,4,Laboral,2013,8,Agost,29,20,Tarda,Desconegut,0,1,0,1,2,"4582070,35","429644,53"
